Sample	Test-Sample 1	Test-Sample 2	Test-Sample 3	Test-Sample 4	Test-Sample 5	Test-Sample 6	Test-Sample 7	Test-Sample 8	Test-Sample 9	Test-Sample 10
LRRC45	7.565262052	7.566145393	7.530242452	7.169584325	7.61096576	7.437568993	8.032662909	7.342385848	7.397203996	7.375065504
LRRC46	6.578573466	6.954661621	6.490785107	6.245919632	6.654077458	6.425452591	7.198513798	6.555349903	6.444778034	6.342595634
LRRC47	8.017665851	8.026008794	8.151397147	8.376212231	8.185940858	8.23769755	7.454825684	7.999098034	8.040163668	8.177927756
LRRC48	6.575828135	6.47808845	6.466349778	6.23333782	6.579377793	5.935723746	7.119418432	6.26191626	6.142080501	5.969719202
LRRC49	5.4001041	5.026308751	5.132535716	5.072667502	5.467690316	4.957571059	6.51980292	5.193976702	5.282725202	4.851968864
LRRC4B	7.843085648	7.808565248	7.781562988	7.335854801	7.865157934	7.411960039	7.992383238	7.539531071	7.408176864	7.645665637
LRRC4C	6.068137654	5.657425643	5.974896364	5.729221016	6.20387457	5.57464045	7.269594252	5.82819235	6.049861615	5.737516418
LRRC52	5.67018318	5.327450248	5.51087333	5.066356172	5.567691462	4.999048409	6.496083602	5.438818461	5.440626691	5.049552358
LRRC53	5.836098339	5.59058705	5.803418212	5.513332824	5.93964503	5.458267156	6.646393101	5.738249022	5.709538784	5.67271668
LRRC55	7.346070441	6.751637781	6.990183402	6.66035251	7.155324229	6.52283729	8.226840843	7.246199041	6.840501	6.550772946
LRRC56	7.522008655	7.342705848	7.45292484	6.710530952	7.58093688	7.077403242	8.364747506	7.254376731	7.269313726	7.01920151
LRRC57	7.885110636	7.872471735	7.889059755	8.020018748	7.99426857	7.926361233	7.488579276	7.894666212	7.784903077	8.139771321
LRRC58	8.783175055	9.699676553	8.691987727	9.925560374	8.576737528	9.899356923	6.841897662	8.969311686	9.013283587	9.920663991
LRRC59	9.421267488	9.765937465	9.10993771	9.587661271	9.299221758	9.527922648	8.34026405	9.582593635	9.341098462	9.918718662
LRRC6	5.697604257	5.522457558	5.27403797	5.291865052	5.922706889	5.224812058	5.842820479	5.591873861	5.331411432	5.408779783
LRRC61	7.568480596	7.50861088	7.681737382	7.282198841	7.664532617	7.149615036	7.990313898	7.61903145	7.210310929	7.30838454
LRRC63	5.094109364	4.91629988	4.735489684	5.196508689	4.959009666	4.950930264	5.387738194	4.911806609	4.921755265	4.789838779
LRRC66	4.873611443	4.751260178	4.776351436	4.785090155	4.820735506	4.734828824	5.54249332	4.720097843	4.755881017	4.605529891
LRRC7	5.632375832	5.417980749	5.747553896	5.293421987	5.929840696	5.394414675	6.794519841	5.821970366	5.593628658	5.487647126
LRRC70	4.547054922	4.835701793	4.768486068	5.023876305	4.87840656	4.888441286	4.908092341	4.803325211	5.070638343	5.31225856
LRRC71	6.585656631	6.590624473	6.658354317	6.198472544	6.549692271	6.225346276	7.270463534	6.396777723	6.416628658	6.377052585
LRRC73	6.089250251	6.313920597	6.128264527	5.603495792	6.179940928	5.398630837	6.592766473	6.137991171	5.999226598	5.607670602
LRRC74	6.400215131	5.96042367	6.225675966	6.159927833	6.659253846	5.813527255	6.860466259	6.141953843	6.237466205	5.918328984
LRRC75A	6.841432258	6.995427986	6.858279453	6.568102048	6.656739469	6.674545394	7.123169543	6.828339622	6.646868276	6.682882253
LRRC75A-AS1	9.760245901	10.44087955	10.13177981	10.34528326	9.83752702	10.38515058	9.455390928	10.03636596	10.32450686	10.61548251
LRRC75B	7.574063654	7.516480102	7.585405761	6.946251285	7.529477407	7.079474117	8.427493039	7.607559647	7.352502543	7.243269208
LRRC8A	8.948685524	8.871597266	8.789240186	8.553594738	8.933253945	8.665087155	9.230767417	8.902459533	8.588812061	9.001351893
LRRC8B	8.918776792	8.662736014	9.132625679	8.996626012	9.121157902	9.309781004	7.547071893	8.875300887	9.122175723	9.333951409
LRRC8C	9.535804138	8.924515622	9.160905066	9.283306015	9.332685559	9.53218057	8.270641065	9.147243091	9.198189631	9.069428285
LRRC8D	8.889729058	9.132250369	9.044342203	9.954180313	8.758536376	9.808861236	8.914142918	8.944641791	8.92597569	9.26741407
LRRC8E	6.357986507	6.324823202	6.1805139	5.924346966	6.248747339	5.721717159	6.387738194	6.278200392	6.102458676	5.83493365
LRRC9	5.144592989	4.835681584	5.027410642	4.9925192	5.033260001	4.784184628	6.110670176	4.886267238	4.976349887	4.793947889
LRRCC1	6.18535517	6.834015889	6.082757932	8.305920376	6.119677801	7.262470743	6.702934532	6.171591153	6.469929921	7.088661053
LRRD1	5.180955411	4.734650015	5.014975626	4.950734346	5.154664213	5.032969197	5.812015535	5.105359604	4.960266112	4.853546606
LRRFIP1	9.0217751	9.031369319	9.423828042	9.055780762	9.352202976	8.947227125	7.816198708	9.375063757	9.357696616	9.536247944
LRRFIP2	8.888134388	9.015819229	8.445130754	9.371754868	8.793359453	8.94383344	7.55228484	8.814063291	9.145863384	9.232243428
LRRIQ1	5.081002948	4.8901013	5.19222968	4.980857033	5.150486565	4.9264834	6.233263033	5.036019717	5.225093656	4.945101997
LRRIQ3	4.528448755	4.332170265	4.405031854	4.42378216	4.42485537	4.421985502	5.038383788	4.439564972	4.288709241	4.402123511
LRRIQ4	5.873995246	5.452681087	5.764566437	5.571464455	5.994710955	5.364050587	6.878651783	5.848607919	5.606143116	5.219164647
LRRK1	7.621729557	7.943177055	6.885025196	7.871085887	7.435261874	7.909827096	7.470284681	7.483928609	7.441549876	8.062170293
LRRK2	8.125020777	9.921177442	6.214721271	10.57393115	7.926805963	9.160237009	6.614466921	9.165040131	8.958575914	8.82600817
LRRN1	5.177487311	4.907366606	4.802348337	4.842033481	5.247969275	4.847556016	5.928230548	4.803981257	5.116630912	4.958499356
LRRN2	7.258895755	6.990535147	7.271985852	6.401043331	7.184915004	6.597312161	8.097684531	6.963485684	6.956707206	6.676309727
LRRN3	6.246090705	6.250861172	6.123107449	7.94947657	6.272269591	7.635028799	6.529572669	6.811316888	6.205627104	7.534559685
LRRN4	7.212394244	7.275826528	7.323424115	6.831801255	7.421753481	6.817482562	7.8441157	7.022911496	7.05721197	7.139807127
LRRN4CL	6.496869752	6.477314666	6.505735349	5.93154833	6.655967133	6.084770128	6.825950948	6.348643183	6.312786772	6.347360929
LRRTM1	6.55213572	6.415680933	6.580671622	5.9502071	6.724377422	6.174200658	7.381525647	6.460667217	6.693236032	6.22619252
LRRTM2	6.107011971	5.637778315	5.748498803	5.639298739	5.919361537	5.717056719	6.853396894	5.569770563	5.636366507	5.600917917
LRRTM3	5.920817302	5.64245032	5.834407842	5.298027732	6.129045983	5.242522481	6.869612349	5.68843776	5.665080047	5.418820736
LRRTM4	6.818058047	6.095648088	6.421135758	5.96473362	6.642604831	5.770052001	7.898371626	6.402309471	6.64121653	5.80871711
LRSAM1	6.578375711	6.552894993	6.559178216	6.498129574	6.696536391	6.618892009	6.628190335	6.596298607	6.43425458	6.586601133
LRTM1	6.081420589	5.65605869	5.759019975	5.289015525	6.036397831	5.482361065	6.724431996	5.741113685	5.646234675	5.541000562
LRTM2	7.212238586	7.279694146	7.18173866	6.618225439	7.071644699	6.935966488	7.767515765	7.099295204	7.048486874	6.992666478
LRTOMT	6.537148497	6.422994857	6.416800905	6.076640326	6.425868798	6.273803057	6.967883321	6.359965619	6.4540459	6.141320383
LRWD1	8.021068803	8.213352143	8.056556434	7.696021643	8.143602599	8.007985941	8.17947124	7.973743279	8.011518002	7.906662151
LSAMP	6.953986872	6.350021574	6.473522307	6.285463255	6.652285708	6.15793097	7.301011405	6.233333985	6.345458474	6.369264059
LSG1	8.511823799	8.554822887	8.802758679	8.636773232	8.600570829	8.948632967	7.145116978	8.480014632	8.315769992	8.882649162
LSM1	7.730198386	7.813595232	7.636798603	8.29338428	7.608580108	8.24216422	7.030490582	7.759308992	8.029160209	8.36019306
LSM10	7.592150525	7.601258234	7.393047173	7.897482468	7.216319048	7.784477809	6.899042668	7.351566496	7.663309035	7.747904282
LSM11	6.557647497	6.296451901	6.490027734	6.191645553	6.583428822	6.176957004	6.831053839	6.237167887	6.150646999	6.342737844
LSM12	10.20936099	10.54976296	9.765653465	10.9359209	10.08860091	10.89286195	8.059520057	10.33520182	10.4730532	11.13059975
LSM14A	10.16557283	9.983777435	10.26696218	10.30317569	10.28377133	10.31312112	7.792458453	10.12760749	10.13759318	10.15028041
LSM14B	6.979714633	7.115050205	7.172241828	7.403576975	6.955453303	7.161194447	6.804730515	7.137877388	7.05803531	7.200428014
LSM2	6.719388821	7.200192406	7.067735507	7.459226676	6.812125952	7.593936349	6.867785293	7.019946494	6.979773858	7.409798228
LSM3	8.819898056	9.900077335	8.02536661	10.3426303	7.970922659	10.0043188	5.886986597	9.163790543	9.382237095	10.54537961
LSM3P3	7.890136572	8.088629255	7.667728947	8.056567272	7.635413408	8.049064381	7.816836467	7.584812212	7.821257389	8.257788536
LSM4	8.900081865	9.210651864	9.000019724	9.116689647	8.959917917	9.044896789	8.825750653	8.879714955	8.95886587	9.082505678
LSM5	6.328490035	6.743528432	6.163633576	7.133717634	6.249361902	7.355395148	6.27788435	6.469060552	6.794337881	7.19295359
LSM6	7.503690603	7.640584779	7.332752682	8.815431331	7.16060763	8.531970116	6.571884584	7.294482905	8.032133912	8.665872386
LSM7	7.396895859	7.425190721	7.640526939	7.481153605	7.42859467	7.45925127	6.818058047	7.301148626	7.050795518	7.629888425
LSM8	6.645254926	7.182056609	7.5848573	7.510558478	6.674432403	7.581426574	6.392411882	7.005635776	7.254131034	7.320935901
LSMEM1	5.143789305	5.382290277	4.973055579	5.110784998	5.341690491	4.878798896	5.934728786	5.499198522	5.178611076	5.286955054
LSMEM2	7.730857295	7.520752239	7.632217313	7.120227508	7.910234971	7.155152168	8.542621774	7.722875823	7.416881955	7.319825639
LSP1	9.794208025	9.94172518	9.139121026	9.330425647	9.708267717	9.939977196	9.28198839	9.690248211	10.23629985	10.11454215
LSR	8.108472184	8.104095492	8.587755018	7.719902144	8.048993567	7.930069049	8.249611257	7.972330786	8.199412244	8.100441582
LSS	7.731604147	7.87687911	7.87280414	7.600522512	7.630492841	8.473539353	7.436853098	7.655480635	7.380867949	7.7866617
LST1	11.14625681	12.01980614	9.37801301	11.82396824	10.80337236	11.57107474	9.045486656	11.26227106	11.25462711	11.83545832
LTA	7.127680283	7.263506011	7.349165388	6.782335081	7.403903769	6.973581488	7.395325023	7.123785746	7.331521239	7.190459044
LTA4H	9.129254678	10.32982997	8.031444823	10.78125315	9.21513496	10.46783987	7.059950076	8.70691383	10.40957126	11.50910694
LTB	8.601922078	8.769803517	8.947134875	8.482346916	8.903903505	8.870487616	8.671207463	8.936619129	8.631539981	8.512888647
LTB4R	7.21800615	7.736151594	7.531124092	7.65235025	7.26741407	7.629888425	7.249549633	7.340651278	7.467434373	7.577436381
LTB4R2	7.448298051	7.2913457	7.627001211	7.23037596	7.712843361	7.400657466	7.88855453	7.423359666	7.37785255	7.458660882
LTBP1	7.007240361	7.460930914	6.822997761	6.589850358	6.642392555	6.870340058	7.43665325	7.167227447	6.695924237	7.062477937
LTBP2	7.427262553	7.520752239	7.48348529	6.79977377	7.450650413	6.867377593	8.321810871	7.509133664	7.231614808	6.962271377
LTBP3	8.746739357	8.863018513	9.398886886	8.45745886	9.05961756	9.185033981	9.083825001	8.985363805	8.639470952	8.789302143
LTBP4	7.690884974	7.837880186	7.764831792	7.324090516	7.787530414	7.566632523	8.123169543	7.579459257	7.455351882	7.560210534
LTBR	7.966142029	8.240490839	7.609533365	8.587102413	7.72410452	8.31057643	7.963711086	7.776775159	8.206384377	8.497815919
LTC4S	7.248715086	7.239741718	7.44776101	6.906505826	7.430970992	7.084298173	7.041965726	7.312338439	7.185192602	7.279619866
LTF	7.742760787	7.783240548	7.639933946	6.87757249	7.063761776	7.147673025	8.023704461	7.95115647	9.721135085	7.136201642
LTK	7.22575693	7.590399918	7.255321329	7.042305072	7.454981919	7.012334015	7.983324273	7.196085688	7.029949748	7.164373986
LTN1	7.612359871	8.162562528	7.595130646	8.67603816	7.5980525	8.448516941	6.386976447	7.781582658	8.12521197	8.758296514
LTV1	7.748172719	7.847307955	8.127303106	8.542753311	7.481105157	8.486304093	6.152242245	7.628511157	7.813633708	8.639329854
LUC7L	8.761820466	8.955071551	8.817322665	9.041174522	8.62561753	9.158536479	7.900341547	8.854600385	8.684867818	8.926980853
LUC7L3	8.505525765	9.04836971	8.85832919	9.604466127	8.484557084	9.734492861	6.247475651	8.463557069	8.712248408	9.397728105
LUM	4.378490815	4.211463939	4.433814084	4.366532046	4.420906781	4.315674907	4.76014109	4.284417891	4.280317943	4.403853954
LURAP1	7.270940015	6.928630885	7.245134335	6.492995579	7.143770942	6.755528558	7.474022256	6.962155675	6.789233664	6.680127408
LURAP1L	6.565571283	6.189192006	6.438362722	5.937591569	6.447610602	5.910660717	7.291898196	6.304012656	6.184813866	6.069165094
LUZP1	8.098637467	7.762468415	8.333701011	7.728376329	8.148318958	7.745721377	7.4066217	7.906656139	7.565102078	7.978104085
LUZP2	5.556573494	5.305412445	5.448881134	5.308870499	5.552014261	5.299728211	6.419436079	5.279252126	5.344295908	5.219424116
LUZP4	4.639614207	4.538829901	4.644467763	4.422199355	4.853322033	4.515163655	4.842149169	4.462150503	4.47809816	4.491417016
LUZP6	11.13642725	11.68028919	10.19537221	11.83909353	10.73031728	11.61025435	7.897167805	11.09448021	11.19431364	11.93649072
LXN	5.076362413	5.554871224	5.265631923	5.849791645	5.168970904	5.736006785	5.396639029	5.357045213	5.312309393	5.508286024
LY6D	8.056767755	7.891777629	8.143643411	7.446181777	8.296278436	7.46506025	8.469885976	7.892554959	7.741709662	7.438209668
LY6E	9.279575761	9.304225815	8.756703086	9.527637297	9.365773449	9.792627636	8.794620559	9.632795314	9.254745198	9.074724847
LY6G5B	9.412580708	8.896564051	9.628979596	8.517133951	9.79424714	9.3161763	7.053063979	9.533223891	9.503303961	9.460303073
LY6G5C	6.856671102	6.906668587	6.898341554	6.387953161	6.927157626	6.3906591	7.721285722	6.863917906	6.778461115	6.408776106
LY6G6C	7.335201784	7.282460091	7.28228228	6.823577862	7.640701567	6.50818142	8.205359166	7.421538457	7.107073493	6.573138804
LY6G6D	7.651139037	7.436144994	7.462206304	7.012643745	7.683626557	7.146886978	8.178238447	7.536827359	7.300355775	7.238635566
LY6G6E	7.572253045	7.529375891	7.555072227	6.71781349	7.54075575	6.942702161	8.310017405	7.523993132	7.298456705	6.797194601
LY6G6F	7.194668222	7.912667827	7.089995941	6.873665575	7.225265288	6.972818999	7.949499916	7.489791777	6.712857115	7.183019965
LY6H	8.092894534	7.669763803	8.033665266	7.545088032	8.089678222	7.770578006	8.268846063	7.923380973	7.834831284	7.692964147
LY6K	6.097480173	5.983244456	5.937231383	5.550583655	6.128223277	5.855247236	6.603271747	5.966550441	6.017298387	5.80968711
LY75-CD302	8.817963405	10.00634332	7.615602017	10.67752644	8.26616789	10.22660086	7.037196738	8.943820331	9.545948604	10.43543755
LY86	7.174486317	8.550504392	6.415469679	8.878538372	7.146064567	8.297177657	6.55364158	7.672990994	7.57646923	9.170901496
LY86-AS1	8.654811432	8.115886385	8.514899433	7.819297756	8.91499796	7.560309904	9.782015335	8.597102801	8.386660083	7.698037852
LY9	8.32213096	8.901437133	8.497616357	8.84264891	8.872896461	9.173941918	8.076906431	8.886495277	9.07140873	9.498318692
LY96	7.229309123	9.689334109	5.729163903	9.362936655	6.671052715	8.561257391	4.31408742	8.330190868	8.448938108	9.143406174
LYAR	6.685463655	7.249672878	7.086263633	8.139996371	6.702934532	8.072368455	6.329850144	6.769242795	7.07140873	7.344828497
LYG1	6.20154369	5.677471597	6.186367834	5.940737606	6.105965063	5.807854626	6.581211129	6.040585628	5.924377849	5.773600795
LYG2	5.292892155	5.102658131	5.287102856	5.027835242	5.323968065	4.97441459	6.042850047	5.216873877	5.347187277	4.947895212
LYL1	8.744608504	8.344650989	8.232262618	7.955336055	8.029154686	7.919131482	9.191811836	8.293324498	8.004327225	8.062434763
LYN	11.44913833	11.96283818	10.35394075	11.64003701	11.55489098	11.62727396	7.632028231	11.57555343	11.70173964	12.01896167
LYNX1	7.965426452	8.105950401	8.048257986	7.517417436	8.250203656	7.543781981	8.553076299	7.969340469	7.856431754	7.67774078
LYPD1	6.884414764	6.759861559	7.063039083	6.513437054	7.073670302	6.515374998	7.295089319	7.144841754	6.876099425	6.88075898
LYPD2	7.8638022	7.902827299	8.103481903	7.369012735	7.991442481	7.4673447	8.537152381	7.891558929	7.616409162	7.75355774
LYPD3	7.500220461	7.235296255	7.793089537	6.837312556	7.529938044	7.126818026	8.179018324	7.400110932	7.424351076	7.284837978
LYPD4	7.296429875	6.783155407	6.961148679	6.541739391	7.328244074	6.369914857	8.154721926	7.057905104	6.888134388	6.255351546
LYPD5	7.674192268	7.289502519	7.593211825	7.059333644	7.85347799	7.037953212	8.280664072	7.67241827	7.441176356	7.202094431
LYPD6	6.856176498	6.505540056	6.83607561	6.288611418	6.779771876	6.446041133	7.565208729	6.706074631	6.623247955	6.333709954
LYPD6B	6.921602947	6.516629801	6.777038278	6.349934911	7.000563443	6.186229155	7.85463155	6.75056631	6.575701092	6.467934806
LYPLA1	8.140737762	9.191128324	7.37841625	9.98813079	8.218960331	9.699969725	8.039620967	8.449590261	9.132360916	9.614233161
LYPLA2	8.896748571	8.790515191	8.797963204	8.528622275	8.783831336	8.667586388	9.280785739	8.713041087	8.57625399	8.646109955
LYPLAL1	5.169957061	6.233487384	5.111461218	6.70348835	4.948797056	6.463409934	4.862039701	5.091302086	5.548467451	6.28277338
LYRM1	7.614408024	8.134082291	7.546045566	8.103209114	7.652787622	8.046594736	7.150153455	7.932935181	7.959202144	7.998720168
LYRM2	8.515552925	8.647186697	8.219710709	8.899702222	8.506180223	8.954134191	8.306520266	8.473285209	9.07816724	8.991962564
LYRM4	6.22162192	6.989661299	7.002004854	7.063610795	6.595991419	6.845038354	6.360222037	6.75191891	6.37127134	6.841180626
LYRM5	7.332484173	8.524772841	7.704885794	8.846396155	7.514564156	8.824010418	7.242249982	7.694413609	8.43331002	8.993835671
LYRM7	6.005366301	6.264329995	6.07148167	7.068724545	5.978216226	6.802761909	5.958304464	6.178718624	6.024273131	6.703751339
LYRM9	4.967062523	4.843044179	4.593742183	4.767035005	5.015729484	5.01259102	4.859417999	4.998475348	4.666529378	5.020537759
LYSMD1	6.068746039	6.029859222	6.000930689	5.64008294	6.244645448	5.663316152	6.925144938	6.025137347	5.931794138	5.77915464
LYSMD2	7.581177981	7.799391722	7.572313688	7.59104355	7.409993348	7.984082313	7.389472166	7.305587551	7.423611784	7.811663685
LYSMD3	7.96506853	8.957723109	7.460234714	9.015303535	8.177130472	9.15324294	6.56182864	8.488559193	9.236066827	9.122323287
LYSMD4	7.172567521	6.960384282	6.962352363	6.772123192	7.299482791	7.183516289	7.701701524	6.976420921	6.74840756	6.813819663
LYST	8.509086146	10.17592374	7.35146049	10.63086774	8.323703321	10.04873207	7.372151152	9.472020607	9.308796342	10.02910774
LYVE1	5.973280639	5.756326807	5.681786567	5.545359913	5.974086433	5.396885587	6.821161703	5.839564102	5.768546938	5.400636975
LYZ	13.26650254	13.70478985	11.4905952	13.98427603	13.07771366	13.66345804	7.165037618	13.18673948	13.44886483	13.70568638
LYZL1	5.658871258	5.121935447	5.174666074	5.291850321	5.152516061	4.743030182	6.3754687	5.46850512	4.926312601	5.211121248
